ID,Age,Income,Kidhome,Teenhome,Children,Family_Size,Is_Parent,Days_Enrolled,Recency,Complain
2712,69,71866.0,0,1,1,3,1,4218,85,0
5517,56,25293.0,1,0,1,3,1,4319,51,0
10643,38,42000.0,0,0,0,1,0,4567,23,0
2254,42,69520.0,0,0,0,2,0,4389,95,0
10281,55,64713.0,1,0,1,2,1,4174,11,0
6958,48,27889.0,1,0,1,3,1,4391,42,0
954,65,22123.0,0,0,0,1,0,4126,77,0
5079,54,51381.5,1,1,2,4,1,4515,82,0
10339,71,51381.5,0,1,1,3,1,4403,83,0
4643,52,27803.0,1,0,1,3,1,4704,40,0
3117,70,51381.5,0,1,1,2,1,4286,95,0
6497,65,51651.0,0,1,1,3,1,4631,32,0
5396,37,68487.0,0,0,0,2,0,4564,48,0
5250,82,51381.5,0,0,0,1,0,4274,75,0
1052,56,56796.0,0,1,1,3,1,4530,24,0
2802,33,87000.0,0,0,0,2,0,4593,61,0
6343,66,79823.0,0,1,1,3,1,4122,6,0
6507,45,30828.0,1,0,1,2,1,4300,16,0
7901,54,34109.0,0,1,1,3,1,4267,39,0
4865,51,53367.0,1,1,2,3,1,4334,2,0
2686,56,22390.0,0,0,0,2,0,4283,49,0
3107,49,71322.0,0,1,1,3,1,4090,31,0
7734,32,79244.0,0,0,0,1,0,4589,58,0
1146,76,49912.0,0,1,1,3,1,4692,5,0
11031,75,48699.0,1,1,2,4,1,4436,90,0
7428,50,80144.0,0,0,0,2,0,4304,47,0
975,69,54252.0,1,1,2,3,1,4429,25,0
1103,49,81929.0,1,0,1,3,1,4670,60,0
3422,50,76068.0,0,1,1,3,1,4609,67,0
1055,49,53204.0,1,1,2,4,1,4133,40,0
6544,76,67911.0,0,1,1,3,1,4070,63,0
1241,41,14796.0,1,0,1,3,1,4682,1,0
2909,51,78128.0,0,1,1,3,1,4162,89,0
5802,53,14188.0,0,0,0,2,0,4518,40,0
1407,39,20425.0,1,0,1,3,1,4640,5,0
6183,63,58646.0,0,1,1,3,1,4416,3,0
340,55,72967.0,0,1,1,2,1,4593,1,0
5991,76,48150.0,0,1,1,3,1,4418,24,0
3104,64,82332.0,0,0,0,1,0,4682,89,0
9729,70,58275.0,1,1,2,3,1,4424,48,0
1008,44,44953.0,0,0,0,2,0,4587,31,0
11091,72,34587.0,1,1,2,4,1,4076,68,0
3969,51,43018.0,0,1,1,3,1,4272,46,0
1916,71,45736.0,0,1,1,3,1,4372,92,0
9907,56,66476.0,0,1,1,3,1,4239,80,0
87,44,27733.0,1,0,1,3,1,4339,16,0
8659,73,69805.0,0,1,1,3,1,4191,50,0
6262,63,72217.0,0,0,0,1,0,4477,93,0
6147,54,25818.0,1,0,1,2,1,4651,51,0
8832,49,37509.0,1,0,1,3,1,4687,24,0
10067,49,25176.0,1,1,2,4,1,4355,79,0
7532,45,43586.0,0,1,1,3,1,4700,26,0
4915,69,53230.0,0,1,1,3,1,4727,86,0
2115,68,50116.0,1,1,2,4,1,4041,68,0
2088,53,84906.0,0,0,0,2,0,4300,98,0
2493,59,61286.0,0,1,1,3,1,4363,34,0
6292,39,82333.0,0,0,0,2,0,4488,60,0
1631,60,65220.0,0,0,0,2,0,4696,3,0
10104,51,33590.0,2,1,3,5,1,4270,65,0
3006,49,30992.0,1,0,1,2,1,4465,83,0
3919,49,72309.0,0,0,0,1,0,4507,64,0
11181,76,156924.0,0,0,0,2,0,4336,85,0
642,45,16005.0,1,0,1,3,1,4716,69,0
4369,68,65487.0,0,0,0,1,0,4202,48,0
10127,60,58692.0,0,1,1,3,1,4116,21,0
271,56,40590.0,1,1,2,3,1,4302,30,0
4973,55,20587.0,1,0,1,2,1,4081,39,0
2948,71,62637.0,0,1,1,2,1,4152,76,0
2715,59,29435.0,1,1,2,3,1,4724,11,0
10432,51,19346.0,1,0,1,2,1,4182,26,0
9216,54,35788.0,1,1,2,4,1,4189,34,0
7124,57,36997.0,1,1,2,3,1,4545,72,0
9727,68,23539.0,0,0,0,2,0,4153,13,0
5136,52,65333.0,0,1,1,2,1,4195,58,0
9790,68,78499.0,0,0,0,1,0,4250,12,0
1818,54,29732.0,1,0,1,3,1,4128,23,0
1100,65,41275.0,1,2,3,5,1,4129,33,0
7873,52,63516.0,1,1,2,4,1,4390,30,0
10609,63,42769.0,0,1,1,3,1,4292,15,0
6950,67,49572.0,1,1,2,4,1,4228,25,0
7233,53,69209.0,0,0,0,2,0,4682,4,0
9481,49,17148.0,1,0,1,3,1,4184,80,0
7699,56,40590.0,1,1,2,3,1,4302,30,0
2711,49,30560.0,1,0,1,3,1,4399,6,0
8933,42,32146.0,1,0,1,3,1,4080,16,0
8726,61,41713.0,1,1,2,3,1,4093,57,0
1515,50,34176.0,0,1,1,3,1,4190,9,0
5186,70,58482.0,0,1,1,3,1,4141,59,0
10157,60,59686.0,0,1,1,2,1,4187,78,0
5667,61,60896.0,0,1,1,3,1,4658,90,0
902,45,62994.0,1,0,1,3,1,4149,74,0
977,68,47320.0,0,1,1,3,1,4364,10,0
7313,76,74859.0,0,0,0,1,0,4423,63,0
7600,33,15253.0,1,0,1,2,1,4276,13,0
9706,51,31560.0,1,0,1,2,1,4402,98,0
2429,71,72071.0,0,1,1,2,1,4532,4,0
3520,35,91172.0,0,0,0,1,0,4491,94,0
10394,41,90000.0,0,0,0,2,0,4220,91,0
4548,44,41967.0,1,1,2,3,1,4250,66,0
9362,60,69263.0,0,1,1,2,1,4148,14,0
3968,55,65706.0,0,0,0,1,0,4398,77,0
4084,50,60934.0,0,1,1,3,1,4195,41,0
6721,74,71965.0,0,1,1,3,1,4367,21,0
2829,70,65210.0,0,1,1,3,1,4143,25,0
1772,50,79174.0,0,0,0,2,0,4566,2,0
1544,58,81380.0,0,0,0,1,0,4586,51,0
492,52,48432.0,0,1,1,2,1,4651,3,0
4377,54,52914.0,0,1,1,3,1,4570,32,0
4541,70,38946.0,0,1,1,3,1,4280,84,0
1321,51,26067.0,1,0,1,3,1,4269,49,0
8858,53,44325.0,0,1,1,3,1,4511,69,0
3266,61,42523.0,0,0,0,2,0,4099,96,0
11187,47,26487.0,1,0,1,2,1,4437,23,0
8207,68,53233.0,0,1,1,3,1,4135,18,0
9723,65,67716.0,0,1,1,3,1,4567,8,0
2666,53,76234.0,0,1,1,3,1,4175,21,0
5721,69,84117.0,0,0,0,2,0,4081,60,0
10652,68,65487.0,0,0,0,2,0,4202,48,0
1646,53,25224.0,1,0,1,3,1,4137,36,0
4418,42,89616.0,0,0,0,1,0,4521,36,0
2656,54,40851.0,1,1,2,3,1,4525,63,0
7990,78,27469.0,0,0,0,2,0,4728,2,0
8722,68,82347.0,0,0,0,2,0,4632,38,0
7118,68,73803.0,0,1,1,3,1,4729,61,0
2980,73,8820.0,1,1,2,3,1,4496,52,0
1839,51,43322.0,0,0,0,1,0,4101,25,0
10722,52,55593.0,0,1,1,3,1,4344,63,0
2632,71,50501.0,1,1,2,4,1,4408,10,0
9014,50,37085.0,1,1,2,4,1,4035,65,0
7620,35,16185.0,1,0,1,2,1,4360,71,0
10968,56,57731.0,0,1,1,2,1,4615,0,0
11133,52,48432.0,0,1,1,2,1,4651,3,0
2736,47,73807.0,0,1,1,3,1,4575,88,0
1876,35,18929.0,0,0,0,2,0,4530,15,0
5959,57,35893.0,1,1,2,3,1,4654,80,0
1092,45,61014.0,0,1,1,3,1,4719,17,0
4333,71,32144.0,1,1,2,4,1,4130,76,0
3850,62,14918.0,0,1,1,3,1,4601,52,0
6168,62,45146.0,1,1,2,3,1,4381,28,0
607,70,41769.0,0,1,1,2,1,4533,31,0
10469,44,88325.0,0,0,0,2,0,4176,42,0
6983,75,38054.0,1,1,2,3,1,4091,24,0
3661,30,80617.0,0,0,0,1,0,4657,42,0
9303,49,5305.0,0,1,1,3,1,4366,12,0
692,71,36807.0,1,1,2,4,1,4588,88,0
736,42,28427.0,1,0,1,3,1,4497,67,0
9589,77,82032.0,0,0,0,1,0,4117,54,0
4838,47,22775.0,1,0,1,3,1,4407,40,0
9246,40,40101.0,1,0,1,3,1,4655,73,0
6261,46,58025.0,0,1,1,3,1,4247,81,0
7366,43,75777.0,0,0,0,1,0,4392,12,0
10659,46,7500.0,1,0,1,3,1,4450,7,0
1448,62,33562.0,1,2,3,5,1,4036,33,0
4286,55,57642.0,0,1,1,2,1,4203,24,0
4749,57,58554.0,1,1,2,4,1,4673,55,0
4478,46,63777.0,1,1,2,4,1,4494,87,0
4201,63,57967.0,0,1,1,2,1,4515,39,0
8720,47,51381.5,0,0,0,2,0,4718,53,0
10084,53,24434.0,2,0,2,4,1,4074,9,0
7004,41,11012.0,1,0,1,2,1,4502,82,0
9817,55,44802.0,0,0,0,1,0,4709,71,0
8080,39,26816.0,0,0,0,1,0,4713,50,0
8372,51,34421.0,1,0,1,3,1,4395,81,0
10870,58,61223.0,0,1,1,3,1,4413,46,0
4001,79,64014.0,2,1,3,5,1,4051,56,0
7270,44,56981.0,0,0,0,1,0,4187,91,0
8235,69,69245.0,0,1,1,3,1,4188,8,0
9405,71,52869.0,1,1,2,4,1,4654,40,0
